crr,cd_a,drivetrain_eff,loss_name,loss,mape,bias,converged
0.004,0.6611999999999999,0.7117035249428721,abs_rel,0.21604296018880623,21.60429601888062,-2.0004902123939026,True
0.007701836887373611,0.6611999999999999,0.8186997854907316,abs_rel,0.21542658828645372,21.542658828645365,-2.7352846994041733,False
0.004,0.6611999999999999,0.7389761783518773,abs_rel,0.23510169844096737,23.510169844096737,-2.2931703841440023,True
0.009055183163112835,0.6611999999999999,0.8899691931527273,abs_rel,0.19637131628677704,19.637131628677704,-2.284228547600005,True
0.004,0.6611999999999999,0.8284709266105292,abs_rel,0.23340519403726104,23.340519403726105,-6.3367096432442,True
0.00801549644759091,0.6611999999999999,0.8059918353278451,abs_rel,0.22166188117534,22.166188117534,-1.3105419207709592,True
0.004,0.6611999999999999,0.7544123711675318,abs_rel,0.23339933207653735,23.339933207653736,-3.35251198116341,True
0.004,0.6611999999999999,0.7115202235920137,abs_rel,0.24986151819403676,24.986151819403677,-0.5162656966834774,True
0.004,0.6611999999999999,0.7310218498249377,abs_rel,0.2193883890850556,21.93883890850556,-4.562639642155518,True
0.004,0.6611999999999999,0.77995293115678,abs_rel,0.21828395016360347,21.828395016360346,-2.946251443331586,True
0.00685281902202129,0.6611999999999999,0.7960445572518784,abs_rel,0.2026283394548894,20.26283394548894,-2.7736533030074972,True
0.004,0.6611999999999999,0.7820240364350455,abs_rel,0.23639389829562732,23.63938982956273,-5.324606242065767,True
0.005429000687365373,0.6611999999999999,0.788169253600335,abs_rel,0.24608207315602967,24.608207315602968,-1.909778719801879,True
0.008847044418662015,0.6611999999999999,0.8940831660513875,abs_rel,0.23602462679898145,23.602462679898146,-1.1717875539930147,True
0.004,0.6611999999999999,0.7573295102811247,abs_rel,0.21736497173767672,21.73649717376767,-1.893399062572301,True
0.004,0.6611999999999999,0.755070390544812,abs_rel,0.2273840238017442,22.73840238017442,-3.85784210251541,True
0.011433364019809381,0.6611999999999999,0.98,abs_rel,0.2217035076652543,22.17035076652543,-4.219048497155359,False
